# 「샘」(질량손실) 게이트 판정 — 기준 A·C · (행 · 신호) 짝 (미해결 #84 · 세션 7.77)
# [가정값: 업계 공개자료 전형범위 · 프로젝트정리 5장] 실측 아님
# 가정값 기반 — 실측 아님.
#
# 내는 명령: .venv/Scripts/python.exe -m cdu_simul.massloss_gate --pairs
#   (읽는 것은 results/cdu_dataset.csv 하나다. 판정 기준·임계는 이 파일이
#    만들지 않는다 — docs/session745-massloss-gate-criteria.md 의 것을 쓴다.)
#
# 실린 짝: 이상 기구를 진 CDU 만 48,000. 뺀 짝 38,400 —
#   이웃 CDU 다. 뺀 근거는 기준 문서 2-4: 기대 부호는 기구를 진
#   CDU 에서 나온 것이라 이웃 CDU 의 통과·실패가 무엇을 뜻하는지
#   정해지지 않았다. 리포트의 통과율도 같은 모집단으로 내고,
#   합격선(이 모집단 전수에서 통과율 100 % · 사람이 2026-09-08 에
#   정했다 · CLAUDE.md 게이트 표 세션 4 줄)도 이 모집단에서 판정한다.
#   **이 파일은 전 짝이 아니다.** 이웃 CDU 짝까지 내려면 같은
#   명령에 --all-cdu 를 붙인다 (--pairs --all-cdu) — 그러면 같은
#   두 파일이 전 짝으로 다시 쓰인다. 세션 7.77 은 붙이지 않았다.
#
# 여유(margin) = value − threshold. **> 0 이면 통과쪽 여유다.**
#   A: value = delta_abs × expected_sign · threshold = 0 (원단위)
#   C: value = |delta_judged| · threshold = NOISE_THRESHOLD[unit] (판정단위)
#   B: margin = 수준 오름차순 |Δ| 의 이웃 차 최소 · threshold = 0 (원단위)
#   「해당 없음」 짝의 여유는 판정에 쓰이지 않는다 — 자리만 채운다.
#   unit 열은 **신호의 판정단위**(리포트와 같다)이고, A 의 value·margin 은
#   그것과 달리 원단위다 — 어느 쪽인지는 margin_unit 열이 말한다.
criterion,scenario_id,cdu_index,signal,leak_cdu,level,unit,verdict,threshold,value,margin,margin_unit 
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac0.75|g1|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.008416184903436319,0.008416184903436319,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpsup|single,0,⑷ 타 랙 유량,True,1.0,%,해당 없음,0.0,-5.227909640082018e-06,-5.227909640082018e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,해당 없음,0.0,-3.6309893545194427e-06,-3.6309893545194427e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,해당 없음,0.0,-5.227326900447693e-06,-5.227326900447693e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,해당 없음,0.0,-3.633002527259066e-06,-3.633002527259066e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,해당 없음,0.0,-5.23223999371325e-06,-5.23223999371325e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpret|single,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.0014906745380800501,0.0014906745380800501,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.001492104848529463,0.001492104848529463,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.0014905081797784714,0.0014905081797784714,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.001492103240466447,0.001492103240466447,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.0014905036726471366,0.0014905036726471366,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpsup|single,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.004849926636364854,0.004849926636364854,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.004850976171398624,0.004850976171398624,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.004849386615116691,0.004849386615116691,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.004850973837899231,0.004850973837899231,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.004849381398695396,0.004849381398695396,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpret|single,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.006349562029430267,0.006349562029430267,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.006350444078214723,0.006350444078214723,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.00634885418995168,0.00634885418995168,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.0063504421501414665,0.0063504421501414665,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g0.5|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.006348849379798294,0.006348849379798294,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpsup|single,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.009717335796384452,0.009717335796384452,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.00971783777983859,0.00971783777983859,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.009716254999082796,0.009716254999082796,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.009717835122351914,0.009717835122351914,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.00971624947561156,0.00971624947561156,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpret|single,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.01122070407324327,0.01122070407324327,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.011221037697345615,0.011221037697345615,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.011219454583797583,0.011219454583797583,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.011221035445605043,0.011221035445605043,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L20|Qfrac1|g1|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,1.0,%,통과,0.0,0.011219449466904674,0.011219449466904674,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.0,-7.0409355115153005e-06,-7.0409355115153005e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.0,-4.918221410576962e-06,-4.918221410576962e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.0,-7.036740319543711e-06,-7.036740319543711e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.0,-4.915376313530118e-06,-4.915376313530118e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,해당 없음,0.0,-7.030000720220642e-06,-7.030000720220642e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0003689801137596316,0.0003689801137596316,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.00037087888120446166,0.00037087888120446166,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.00036876019321097075,0.00036876019321097075,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.00037088113585181937,0.00037088113585181937,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0003687663422113907,0.0003687663422113907,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0012085129511965054,0.0012085129511965054,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0012099092940525136,0.0012099092940525136,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0012077931049456758,0.0012077931049456758,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0012099126217146594,0.0012099126217146594,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0012078003213056299,0.0012078003213056299,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0015847678108500407,0.0015847678108500407,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0015859399006412644,0.0015859399006412644,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0015838235424860958,0.0015838235424860958,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.001585942637828186,0.001585942637828186,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g0.5|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.001583830168203626,0.001583830168203626,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpsup|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0024248317719852697,0.0024248317719852697,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0024255017339724905,0.0024255017339724905,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.002423387873978111,0.002423387873978111,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.002425505545368134,0.002425505545368134,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0024233955682548824,0.0024233955682548824,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpret|single,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.002801320440601218,0.002801320440601218,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0028017658434236203,0.0028017658434236203,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0027996518144173255,0.0027996518144173255,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.002801769064300519,0.002801769064300519,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.25|g1|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.25,%,통과,0.0,0.0027996589180085962,0.0027996589180085962,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpsup|single,0,⑷ 타 랙 유량,True,0.5,%,해당 없음,0.0,-1.4072816820309697e-05,-1.4072816820309697e-05,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,해당 없음,0.0,-9.83384773500795e-06,-9.83384773500795e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,해당 없음,0.0,-1.4064463990770548e-05,-1.4064463990770548e-05,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,해당 없음,0.0,-9.828155214997025e-06,-9.828155214997025e-06,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,해당 없음,0.0,-1.4050987150682204e-05,-1.4050987150682204e-05,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpret|single,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0007373562206205442,0.0007373562206205442,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0007411495794005241,0.0007411495794005241,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.00073691828158573,0.00073691828158573,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0007411540918720316,0.0007411540918720316,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0007369305777189528,0.0007369305777189528,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpsup|single,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0024155799087568486,0.0024155799087568486,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0024183683664533717,0.0024183683664533717,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0024141470217329264,0.0024141470217329264,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0024183750158681683,0.0024183750158681683,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0024141614322565896,0.0024141614322565896,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpret|single,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0031679441934719943,0.0031679441934719943,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.003170285812690965,0.003170285812690965,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.003166063786733675,0.003166063786733675,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0031702912818849516,0.0031702912818849516,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g0.5|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.003166077016383273,0.003166077016383273,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpsup|single,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.004848292387099606,0.004848292387099606,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.004849630276193784,0.004849630276193784,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0048454181976715915,0.0048454181976715915,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.004849637887120117,0.004849637887120117,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.004845433546539768,0.004845433546539768,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpret|single,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.005601591908368508,0.005601591908368508,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.0056024817332709365,0.0056024817332709365,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.005598268973823428,0.005598268973823428,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.005602488163802155,0.005602488163802155,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.5|g1|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.5,%,통과,0.0,0.005598283141646121,0.005598283141646121,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpsup|single,0,⑷ 타 랙 유량,True,0.75,%,해당 없음,0.0,-2.1095604143539504e-05,-2.1095604143539504e-05,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.75,%,해당 없음,0.0,-1.4746868450821182e-05,-1.4746868450821182e-05,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.75,%,해당 없음,0.0,-2.1083131177102032e-05,-2.1083131177102032e-05,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.75,%,해당 없음,0.0,-1.4738326108210131e-05,-1.4738326108210131e-05,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.75,%,해당 없음,0.0,-2.1062919471237507e-05,-2.1062919471237507e-05,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpret|single,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.0011051283590874927,0.0011051283590874927,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpret|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.0011108121069551835,0.0011108121069551835,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpret|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.001104474298980529,0.001104474298980529,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpret|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.0011108188804500596,0.0011108188804500596,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0|pumpret|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.001104492740377383,0.001104492740377383,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0.5|pumpsup|single,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.003621200814972525,0.003621200814972525,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0.5|pumpsup|dual_symmetric|shareret,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.003625377162720822,0.003625377162720822,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0.5|pumpsup|dual_symmetric|sharesup,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.0036190616538109843,0.0036190616538109843,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0.5|pumpsup|dual_asymmetric|shareret,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.0036253871280114147,0.0036253871280114147,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0.5|pumpsup|dual_asymmetric|sharesup,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.0036190832364093595,0.0036190832364093595,원단위
A,steady|massloss|H33.6/dPb2/dPv5|NTU3|T2nd30|L100|Qfrac0.75|g0.5|pumpret|single,0,⑷ 타 랙 유량,True,0.75,%,통과,0.0,0.004749529097289207,0.004749529097289207,원단위
